Date,Close,Open_lag1,High_lag1,Low_lag1,Close_lag1,Adj Close_lag1,Volume_lag1,AROONOSC_lag1,RSI_lag1,RSI1_lag1,DX_lag1,AD_lag1,OBV_lag1,ATR_lag1,NATR_lag1,TRANGE_lag1,CDLENGULFING_lag1,CDLHANGINGMAN_lag1,CDLSHOOTINGSTAR_lag1,CDLHAMMER_lag1,
10/07/2019,12156.5127,12284.32617,12779.13184,12233.26172,12573.8125,12573.8125,28167921523,100,69.00473688,67.13586868,94.39088965,6.34557E+11,7.80957E+11,823.5390692,6.487055577,815.670205,0,0,0,0,
11/07/2019,11358.66211,12571.53711,13129.5293,11710.97852,12156.5127,12156.5127,33627574244,83.33333333,59.54432838,59.40957467,9.656316972,6.22053E+11,7.4733E+11,922.7076879,7.063975704,858.7331033,0,0,0,0,
12/07/2019,11815.98633,12139.71387,12144.62305,11158.92285,11358.66211,11358.66211,28595327690,83.33333333,45.29646036,47.27402671,57.61532449,6.05046E+11,7.18734E+11,935.1880472,7.647480254,868.6514419,0,0,0,0,
13/07/2019,11392.37891,11354.2998,11905.4873,11179.14453,11815.98633,11815.98633,23534692797,66.66666667,53.0274868,53.61081391,57.61532449,6.22781E+11,7.42269E+11,900.3805016,7.265466574,858.486537,0,0,0,0,
14/07/2019,10256.05859,11813.12695,11841.95703,10908.47949,11392.37891,11392.37891,21042616384,-50,45.82840543,47.44838275,79.23413284,6.23555E+11,7.21227E+11,905.8966745,7.582639625,863.8430372,0,0,0,0,
15/07/2019,10895.08984,11381.02051,11451.2041,10234.57617,10256.05859,10256.05859,22486000001,-66.66666667,31.89143108,34.89529524,94.13378659,6.01863E+11,6.98741E+11,957.685217,8.668456307,889.0419581,0,0,0,0,
16/07/2019,9477.641602,10257.83887,11052.7666,9992.006836,10895.08984,10895.08984,25384047207,-83.33333333,43.48905223,44.5246523,96.13181494,6.197E+11,7.24125E+11,974.8643085,8.272602876,901.3075157,0,0,0,0,
17/07/2019,9693.802734,10896.65332,10996.63281,9448.106445,9477.641602,9477.641602,24151199070,-100,29.92546791,32.20004072,98.46950977,5.96471E+11,6.99973E+11,1070.474652,9.997607776,947.5374337,-1,0,0,0,
18/07/2019,10666.48242,9471.213867,9963.134766,9163.134766,9693.802734,9693.802734,24569921549,-100,33.70902737,35.38234069,99.06293217,6.04497E+11,7.24543E+11,1025.395543,9.665959492,936.9990456,0,0,0,0,
19/07/2019,10530.73242,9698.50293,10736.84277,9376.798828,10666.48242,10666.48242,25187024648,-83.33333333,48.67334196,48.15679959,35.89822675,6.27078E+11,7.4973E+11,1081.170277,9.067811676,967.2165384,0,0,0,0,
20/07/2019,10767.13965,10653.95605,10716.98047,10229.62891,10530.73242,10530.73242,20727426310,-66.66666667,46.90025955,46.65501915,35.89822675,6.31963E+11,7.29003E+11,982.200491,8.859217302,932.9404687,0,-1,0,0,
21/07/2019,10599.10547,10525.81934,11048.66211,10451.27637,10767.13965,10767.13965,20206615155,-50,50.65663244,49.83357385,70.35865391,6.33124E+11,7.4921E+11,918.0646995,8.442096078,908.972274,1,0,0,0,
22/07/2019,10343.10645,10777.5293,10841.8877,10389.59961,10599.10547,10599.10547,17130580467,-33.33333333,47.77402026,47.48720437,41.97367718,6.31864E+11,7.32079E+11,840.4352639,8.268169209,876.3519748,0,0,0,1,
23/07/2019,9900.767578,10596.94824,10651.79102,10154.92188,10343.10645,10343.10645,16334414913,50,43.27226901,43.82000705,37.40020323,6.27902E+11,7.15745E+11,783.1742434,8.21074464,849.2460581,0,0,0,0,
24/07/2019,9811.925781,10346.74805,10346.74805,9883.594727,9900.767578,9900.767578,17851916995,50,36.19948854,37.91721259,72.69686586,6.11374E+11,6.97893E+11,729.8374229,8.299033372,821.6680054,0,0,0,0,
25/07/2019,9911.841797,9887.730469,9908.796875,9614.306641,9811.925781,9811.925781,17398734322,33.33333333,34.82751275,36.75700848,87.11640953,6.17327E+11,6.80494E+11,657.2795581,7.990403391,784.0124503,0,0,0,1,
26/07/2019,9870.303711,9809.09668,10154.25391,9773.957031,9911.841797,9911.841797,15821952090,-66.66666667,37.99885242,39.19807648,4.667691329,6.12978E+11,6.96316E+11,611.1157776,7.618923294,755.1756235,1,0,0,0,
27/07/2019,9477.677734,9913.126953,9916.517578,9717.982422,9870.303711,9870.303711,14495714483,-66.66666667,37.09826742,38.47774035,14.46748305,6.20725E+11,6.8182E+11,542.3523407,7.248161871,715.4155901,0,0,0,0,
28/07/2019,9552.860352,9871.165039,10167.32031,9411.521484,9477.677734,9477.677734,16817809536,-100,29.23830858,31.99409058,71.50683237,6.06852E+11,6.65002E+11,577.9267553,7.578861903,718.3001071,0,0,0,0,
29/07/2019,9519.145508,9491.626953,9575.544922,9252.296875,9552.860352,9552.860352,13738687093,-100,32.52334253,34.4612288,83.16961883,6.18662E+11,6.78741E+11,535.4803039,7.223826974,690.0821028,0,0,0,0,
30/07/2019,9607.423828,9548.178711,9681.648438,9472.948242,9519.145508,9519.145508,13791445323,-83.33333333,31.73064854,33.81933614,18.51645123,6.10976E+11,6.6495E+11,481.0169525,6.888198949,655.6976809,0,0,0,0,
31/07/2019,10085.62793,9522.329102,9701.759766,9437.335938,9607.423828,9607.423828,13829811132,-16.66666667,36.58692455,37.38227706,34.12484805,6.14938E+11,6.78779E+11,444.9180984,6.53400495,627.7495485,0,0,0,0,
01/08/2019,10399.66895,9604.050781,10085.62793,9598.097656,10085.62793,10085.62793,16631520648,-16.66666667,56.63767483,53.27867365,73.85239765,6.3157E+11,6.95411E+11,452.0201276,6.124892672,617.733886,0,0,0,0,
02/08/2019,10518.1748,10077.44238,10446.91992,9922.019531,10399.66895,10399.66895,17165337858,66.66666667,65.28725602,60.88631483,89.6050205,6.45645E+11,7.12576E+11,464.1668381,5.876176687,611.1029221,0,0,0,0,
03/08/2019,10821.72656,10402.04297,10657.95313,10371.01367,10518.1748,10518.1748,17489094082,83.33333333,68.16299473,63.50266715,93.89891013,6.46095E+11,7.30065E+11,434.6289406,5.589832832,587.9483886,0,0,-1,0,
04/08/2019,10970.18457,10519.27832,10946.78125,10503.50488,10821.72656,10821.72656,15352685061,100,74.6246845,69.58295603,97.13657446,6.52785E+11,7.45418E+11,436.0701784,5.337546365,577.6146728,0,0,0,0,
05/08/2019,11805.65332,10821.63281,11009.20703,10620.27832,10970.18457,10970.18457,16530894787,83.33333333,77.32554901,72.22330495,97.67086107,6.65999E+11,7.61949E+11,428.2132671,5.142457727,564.1371041,0,0,0,0,
06/08/2019,11478.16895,10960.73535,11895.0918,10960.73535,11805.65332,11805.65332,23875988832,100,86.80786293,82.30699204,99.63004882,6.85304E+11,7.85825E+11,512.5704635,5.002529946,590.5813427,0,0,0,0,
07/08/2019,11941.96875,11811.54492,12273.82129,11290.73145,11478.16895,11478.16895,23635107660,100,72.53896248,70.58831078,99.78481469,6.70681E+11,7.6219E+11,590.9903602,5.389515237,618.6176642,0,0,0,0,
08/08/2019,11966.40723,11476.19336,12036.99023,11433.70117,11941.96875,11941.96875,22194988641,83.33333333,78.5352074,76.18967802,99.78481469,6.85884E+11,7.84385E+11,593.0401439,5.171029811,617.5227641,1,0,0,0,
09/08/2019,11862.93652,11954.04004,11979.41992,11556.16797,11966.40723,11966.40723,19481591730,66.66666667,78.82752759,76.46521173,99.78481469,7.04168E+11,8.03866E+11,564.7421121,5.044507229,603.6462776,0,-1,0,0,
10/08/2019,11354.02441,11953.46973,11970.45801,11709.74512,11862.93652,11862.93652,18339989960,50,73.72625198,72.33071833,99.78481469,7.07381E+11,7.85526E+11,514.0705752,4.88202086,579.1510357,0,-1,0,0,
11/08/2019,11523.5791,11861.55664,11915.65527,11323.89844,11354.02441,11354.02441,18125355447,33.33333333,53.34940128,55.20318814,74.44960772,6.91101E+11,7.67401E+11,527.0182853,5.108774024,580.05145,0,0,0,0,
12/08/2019,11382.61621,11349.74023,11523.5791,11248.29492,11523.5791,11523.5791,15774371518,16.66666667,57.99136497,58.97885404,80.95763751,7.06875E+11,7.83175E+11,485.062601,4.844695856,558.2823592,0,0,0,0,
13/08/2019,10895.83008,11528.18945,11528.18945,11320.95117,11382.61621,11382.61621,13647198229,-83.33333333,52.75440243,54.52170018,75.5055251,7.0135E+11,7.69528E+11,438.7585477,4.684404467,533.2077822,0,0,0,0,
14/08/2019,10051.7041,11385.05273,11420.0498,10830.32715,10895.83008,10895.83008,16681503537,-100,38.38852373,41.79612307,96.69555239,6.88374E+11,7.52847E+11,463.9192325,4.930735475,537.244559,0,0,0,0,
15/08/2019,10311.5459,10889.4873,10889.55664,10028.13574,10051.7041,10051.7041,19990838300,-100,24.50339192,28.39029053,99.13697939,6.69477E+11,7.32856E+11,531.2150831,5.579632158,560.8481145,0,0,0,0,
16/08/2019,10374.33887,10038.42188,10437.41113,9675.316406,10311.5459,10311.5459,22899115082,-100,33.40147033,35.78685836,99.47692679,6.84812E+11,7.55755E+11,569.6950237,5.578434874,575.2228725,0,0,0,0,
17/08/2019,10231.74414,10319.41992,10524.34961,9855.478516,10374.33887,10374.33887,20228207096,-83.33333333,35.60247624,37.60389876,67.04869407,6.95967E+11,7.75983E+11,586.2243687,5.609148097,581.9120311,0,0,0,0,
18/08/2019,10345.81055,10358.72266,10452.625,10086.69824,10231.74414,10231.74414,13778035685,-50,32.66103483,34.9813899,67.04869407,6.93112E+11,7.62205E+11,549.5081002,5.536539067,566.4845116,0,0,0,0,
19/08/2019,10916.05371,10233.00586,10487.07031,10119.09473,10345.81055,10345.81055,12999813869,-50,37.60911453,38.95457067,32.8274031,6.96131E+11,7.75205E+11,519.2526812,5.338444002,552.3053026,0,0,0,0,
20/08/2019,10763.23242,10350.2832,10916.05371,10313.2041,10916.05371,10916.05371,16038264603,-33.33333333,56.69742669,54.99485131,78.23438239,7.12169E+11,7.91243E+11,533.1855025,5.09264268,555.9156103,0,0,0,0,
21/08/2019,10138.0498,10916.34668,10947.04199,10618.96094,10763.23242,10763.23242,15053082175,83.33333333,51.61866149,50.81979552,80.58026978,7.10355E+11,7.7619E+11,499.0014279,5.013751374,539.6417134,0,0,0,0,
22/08/2019,10131.05566,10764.57227,10798.72949,9962.72168,10138.0498,10138.0498,19473084768,83.33333333,35.85268804,37.30345477,67.55010832,6.9905E+11,7.56717E+11,555.1691587,5.53174162,560.8107205,0,0,0,0,
23/08/2019,10407.96484,10142.52148,10232.99609,9831.462891,10131.05566,10131.05566,17097508856,-33.33333333,35.70627918,37.17440878,75.56756702,7.07466E+11,7.3962E+11,529.5631661,5.423262621,549.433755,0,0,0,0,
24/08/2019,10159.96094,10136.30957,10442.44336,10078.19238,10407.96484,10407.96484,15627023886,-33.33333333,46.15322968,45.83012664,1.835108045,7.20134E+11,7.55247E+11,502.0111345,5.151885327,536.2064137,0,0,0,0,
25/08/2019,10138.51758,10407.64453,10418.02051,9982.296875,10159.96094,10159.96094,15451030650,-33.33333333,39.29165609,40.06278589,27.45268213,7.17284E+11,7.39796E+11,490.9632175,5.206999076,529.0290722,0,0,0,0,
26/08/2019,10370.82031,10160.7373,10304.62207,10008.78906,10138.51758,10138.51758,14153856610,-33.33333333,38.69477273,39.56059542,27.45268213,7.15543E+11,7.25642E+11,458.4415159,5.05371921,512.3722104,0,0,0,0,
27/08/2019,10185.5,10126.2998,10512.32813,10126.2998,10370.82031,10370.82031,18438654080,-33.33333333,48.80497114,47.826421,63.4986394,7.20464E+11,7.4408E+11,446.37265,4.853498872,503.3476469,1,0,0,0,
28/08/2019,9754.422852,10372.82617,10381.32813,10087.30078,10185.5,10185.5,14762609503,-16.66666667,42.15048273,42.42615419,28.94466645,7.15562E+11,7.29318E+11,420.9817656,4.795014448,488.3961966,0,0,0,0,
29/08/2019,9510.200195,10203.42676,10279.36621,9716.65625,9754.422852,9754.422852,17603790323,-33.33333333,30.5306498,32.47496832,74.29920416,7.00321E+11,7.11714E+11,444.6031315,5.061338125,493.7043227,0,0,0,0,
30/08/2019,9598.173828,9756.786133,9756.786133,9421.629883,9510.200195,9510.200195,17045878501,-50,25.71181292,28.11609791,88.7012549,6.92284E+11,6.94668E+11,426.3619846,5.07223245,482.3794603,0,0,0,0,
31/08/2019,9630.664063,9514.844727,9656.124023,9428.302734,9598.173828,9598.173828,13595263986,-50,30.45653036,31.95439567,88.7012549,6.98963E+11,7.08263E+11,393.2718687,4.836302635,464.1967338,0,0,0,0,
01/09/2019,9757.970703,9597.539063,9673.220703,9531.799805,9630.664063,9630.664063,11454806419,-50,32.37081413,33.48469267,67.00794449,7.03524E+11,7.19718E+11,351.296707,4.580590852,441.141317,0,0,0,0,
02/09/2019,10346.76074,9630.592773,9796.755859,9582.944336,9757.970703,9757.970703,11445355859,-50,40.12087113,39.68542428,37.2467892,7.10817E+11,7.31163E+11,328.3825097,4.354424578,424.9034746,0,0,0,0,
03/09/2019,10623.54004,9757.473633,10396.5918,9730.650391,10346.76074,10346.76074,17248102294,66.66666667,63.39920518,59.87083654,91.11421745,7.25484E+11,7.48412E+11,384.6423258,4.273032698,442.1204697,0,0,0,0,
04/09/2019,10594.49316,10345.72559,10736.10449,10308.54785,10623.54004,10623.54004,19384917989,83.33333333,69.98202797,66.09400766,95.4933989,7.34662E+11,7.67796E+11,391.7947116,4.15191353,441.0801962,0,0,0,0,
05/09/2019,10575.5332,10621.18066,10762.64453,10434.70996,10594.49316,10594.49316,16742664769,100,68.43204047,64.8624421,95.81579223,7.34235E+11,7.51054E+11,381.1513547,4.087013499,432.9983658,0,0,0,0,
06/09/2019,10353.30273,10588.18359,10627.26953,10516.41797,10575.5332,10575.5332,14551239508,83.33333333,67.26509463,63.95492615,95.81579223,7.35203E+11,7.36503E+11,336.1013893,3.876758476,409.9878798,0,0,0,0,
07/09/2019,10517.25488,10578.19824,10898.76172,10292.2998,10353.30273,10353.30273,19536574783,100,54.2526335,53.68381771,98.93455753,7.19597E+11,7.16966E+11,381.1614768,4.0955215,424.0217394,0,0,0,0,
08/09/2019,10441.27637,10353.93164,10558.67383,10348.91895,10517.25488,10517.25488,15307366476,83.33333333,60.94186131,59.30860599,98.93455753,7.28859E+11,7.32273E+11,352.5937111,3.886156307,408.716964,0,0,0,0,
09/09/2019,10334.97461,10518.11426,10595.6377,10409.09082,10441.27637,10441.27637,13670567493,66.66666667,56.35908402,55.65439694,99.24217875,7.19906E+11,7.18603E+11,324.9192384,3.762448747,392.8476719,0,0,0,0,
10/09/2019,10115.97559,10443.22852,10450.31152,10144.92969,10334.97461,10334.97461,17595943368,-50,50.0412001,50.56866365,61.13672149,7.2421E+11,7.01007E+11,321.6630047,3.740697261,386.6001122,0,0,0,1,
11/09/2019,10178.37207,10336.4082,10394.35352,10020.57324,10115.97559,10115.97559,14906809639,-66.66666667,39.18240215,41.46211051,77.89184923,7.16913E+11,6.861E+11,330.3492162,3.81262693,385.6844094,0,0,0,0,
12/09/2019,10410.12695,10123.03516,10215.94824,9980.776367,10178.37207,10178.37207,15428063426,-83.33333333,43.3829007,44.76828528,82.67308553,7.27411E+11,7.01528E+11,314.486326,3.683629479,374.9335141,0,0,0,0,
13/09/2019,10360.54688,10176.81934,10442.25391,10099.24219,10410.12695,10410.12695,15323563925,-83.33333333,56.70937934,55.62789749,47.19818501,7.39864E+11,7.16852E+11,319.2405581,3.579719897,372.6533859,0,0,0,0,
14/09/2019,10358.04883,10415.3623,10441.48926,10226.59668,10360.54688,10360.54688,14109864675,-50,53.4778978,53.02571684,47.19818501,7.43344E+11,7.02742E+11,301.8492281,3.488085726,361.3847567,0,0,0,0,
15/09/2019,10347.71289,10345.40332,10422.13379,10291.69434,10358.04883,10358.04883,13468713124,-50,53.29428538,52.88031197,47.19818501,7.43579E+11,6.89273E+11,273.2809323,3.329668254,344.8886636,0,0,0,0,
16/09/2019,10276.79395,10356.46582,10387.03516,10313.09277,10347.71289,10347.71289,12043433567,-33.33333333,52.40098461,52.1894815,47.19818501,7.42813E+11,6.7723E+11,240.0578407,3.145964343,325.5353578,0,0,0,0,
17/09/2019,10241.27246,10347.22266,10386.86719,10189.74414,10276.79395,10276.79395,15160167779,16.66666667,46.04615287,47.24838197,79.55604009,7.41042E+11,6.6207E+11,232.9020417,3.078421652,316.3630499,0,0,0,0,
18/09/2019,10198.24805,10281.51367,10296.77148,10199.73926,10241.27246,10241.27246,15304603363,16.66666667,42.91782411,44.77143202,79.55604009,7.38839E+11,6.46765E+11,210.2570725,2.936125015,300.6965625,0,0,0,0,
19/09/2019,10266.41504,10247.7959,10275.92871,10191.46973,10198.24805,10198.24805,16169268880,0,39.06069555,41.6835173,83.39135289,7.25265E+11,6.30596E+11,189.2907245,2.797059063,285.2510212,0,0,0,0,
20/09/2019,10181.6416,10200.49609,10295.66895,9851.692383,10266.41504,10266.41504,19937691247,-100,47.9538431,48.27752658,98.98828128,7.42576E+11,6.50533E+11,231.7383642,2.888920414,296.5885599,0,0,0,0,
21/09/2019,10019.7168,10266.31836,10285.87207,10132.18652,10181.6416,10181.6416,14734189639,-83.33333333,39.37797177,41.47356231,98.98828128,7.37324E+11,6.35799E+11,218.7295613,2.812721298,286.3812018,0,0,0,0,
22/09/2019,10070.39258,10183.64844,10188.09766,10000.70801,10019.7168,10019.7168,13425266806,-66.66666667,27.9294006,31.56130891,99.58764837,7.26623E+11,6.22374E+11,213.5062425,2.787607497,279.3103766,0,0,0,0,
23/09/2019,9729.324219,10024.11523,10074.44434,9922.533203,10070.39258,10070.39258,13199651698,-50,35.0238727,37.05420798,99.75807924,7.39118E+11,6.35574E+11,203.2403909,2.683216454,270.2104306,0,0,0,1,
24/09/2019,8620.566406,10067.96289,10074.23828,9727.143555,9729.324219,9729.324219,15144925408,-100,19.51156757,22.72966595,99.92109748,7.24164E+11,6.20429E+11,227.2161135,2.833723698,275.702166,0,0,0,0,
25/09/2019,8486.993164,9729.321289,9804.317383,8370.801758,8620.566406,8620.566406,25002886689,-83.33333333,7.152908527,9.216573443,99.99238052,7.07873E+11,5.95426E+11,428.2660321,4.157535717,358.4031274,0,0,0,0,
26/09/2019,8118.967773,8603.428711,8744.828125,8325.396484,8486.993164,8486.993164,21744728353,-100,6.552875537,8.505837404,99.99281511,7.02884E+11,5.73681E+11,426.7936335,4.274332498,362.7623069,0,0,0,0,
27/09/2019,8251.845703,8487.669922,8515.685547,7895.629395,8118.967773,8118.967773,19258205289,-100,5.130044961,6.81622256,99.99654527,6.97499E+11,5.54423E+11,459.0040533,4.694444532,381.1404387,0,0,0,0,
28/09/2019,8245.915039,8113.101074,8271.520508,7965.922852,8251.845703,8251.845703,16408941156,-83.33333333,13.28757907,14.0112757,99.99654527,7.11795E+11,5.70832E+11,433.4363205,4.553460392,375.7445257,0,0,0,0,
29/09/2019,8104.185547,8251.273438,8285.617188,8125.431641,8245.915039,8245.915039,14141152736,-66.66666667,13.22666575,13.95516754,87.24228644,7.18927E+11,5.56691E+11,387.8945249,4.370011746,360.3474558,0,-1,0,0,
30/09/2019,8293.868164,8246.037109,8261.707031,7990.49707,8104.185547,8104.185547,13034629109,-50,11.68987587,12.55358176,94.25553124,7.1682E+11,5.43656E+11,368.4470975,4.3678725,353.9804919,0,0,0,0,
01/10/2019,8343.276367,8104.226563,8314.231445,7830.758789,8293.868164,8293.868164,17115474183,-100,25.57720252,24.40786575,97.50409039,7.32494E+11,5.60771E+11,387.618024,4.37949971,363.2299322,0,0,0,1,
02/10/2019,8393.041992,8299.720703,8497.692383,8232.679688,8343.276367,8343.276367,15305343413,-83.33333333,29.06400688,27.39872427,14.09089702,7.29963E+11,5.76077E+11,367.1838025,4.269478794,356.2144152,0,0,0,0,
03/10/2019,8259.992188,8344.212891,8393.041992,8227.695313,8393.041992,8393.041992,13125712443,-66.66666667,32.86570537,30.6242758,10.69242581,7.43089E+11,5.89202E+11,333.5442821,4.081726338,342.5810056,0,0,0,0,
04/10/2019,8205.939453,8390.774414,8414.227539,8146.437012,8259.992188,8259.992188,13668823409,16.66666667,28.04384529,26.89697276,43.84585488,7.41012E+11,5.75534E+11,322.5853229,4.082798396,337.2388285,0,0,0,0,
05/10/2019,8151.500488,8259.494141,8260.055664,8151.236816,8205.939453,8205.939453,13139456229,16.66666667,26.17190636,25.42998913,43.84585488,7.41083E+11,5.62394E+11,286.9575771,3.910863801,320.9231156,0,0,0,0,
06/10/2019,7988.155762,8210.149414,8215.526367,8071.120605,8151.500488,8151.500488,12200497197,16.66666667,24.21815786,23.89844177,80.92009916,7.42465E+11,5.50194E+11,263.1989412,3.782306505,308.3147332,0,0,0,1,
07/10/2019,8245.623047,8149.876953,8161.410156,7958.850586,7988.155762,7988.155762,13160830305,16.66666667,19.08763222,19.73728786,93.30622002,7.33112E+11,5.37033E+11,253.0923794,3.765084232,300.760793,0,0,0,0,
08/10/2019,8228.783203,7989.120605,8308.450195,7905.766113,8245.623047,8245.623047,18009742607,-100,42.23431905,39.20367131,28.41673739,7.45502E+11,5.55043E+11,278.0243298,3.735812639,308.0410279,0,0,0,0,
09/10/2019,8595.740234,8246.849609,8332.714844,8185.763184,8228.783203,8228.783203,15592264032,-66.66666667,41.30686289,38.49131547,40.73368236,7.39039E+11,5.3945E+11,256.1788849,3.603626894,296.5346445,0,0,0,0,
10/10/2019,8586.473633,8229.84082,8627.706055,8169.298828,8595.740234,8595.740234,19384942333,33.33333333,62.71630156,57.92693375,88.5667085,7.5572E+11,5.58835E+11,289.8836085,3.584298308,308.0969718,0,0,0,0,
11/10/2019,8321.756836,8585.280273,8625.272461,8471.933594,8586.473633,8586.473633,17618660671,33.33333333,62.03063853,57.39265207,88.5667085,7.64423E+11,5.41217E+11,267.1261516,3.459427399,297.0428215,0,0,0,0,
12/10/2019,8336.555664,8585.262695,8721.780273,8316.181641,8321.756836,8321.756836,19604381101,66.66666667,45.12052023,43.89846149,30.27742486,7.45358E+11,5.21612E+11,290.2048985,3.662649775,304.796808,0,0,0,0,
13/10/2019,8321.005859,8315.665039,8415.242188,8313.34082,8336.555664,8336.555664,14532641605,66.66666667,46.1061341,44.74578369,31.84437329,7.37446E+11,5.36145E+11,258.8209766,3.482304782,290.3042765,0,0,0,0,
14/10/2019,8374.686523,8336.902344,8470.988281,8276.612305,8321.005859,8321.005859,13808286059,66.66666667,45.08517249,43.93238587,29.94555202,7.29946E+11,5.22337E+11,248.0801433,3.406466236,283.4522551,0,0,0,0,
15/10/2019,8205.369141,8320.832031,8390.208984,8284.130859,8374.686523,8374.686523,15151387859,33.33333333,49.69939077,47.75725521,29.94555202,7.40663E+11,5.37488E+11,224.4131402,3.233346987,270.7826744,1,0,0,0,
16/10/2019,8047.526855,8373.458008,8410.714844,8182.706543,8205.369141,8205.369141,15220412632,33.33333333,37.70721715,38.17418343,70.53857474,7.28468E+11,5.22268E+11,225.0123336,3.262831414,267.727362,0,0,0,0,
17/10/2019,8103.911133,8204.674805,8216.8125,7985.089844,8047.526855,8047.526855,16071646996,-83.33333333,29.69237697,31.33552437,92.65911859,7.21057E+11,5.06196E+11,226.1307207,3.294870611,265.1555973,0,0,0,0,
18/10/2019,7973.20752,8047.8125,8134.831543,8000.942871,8103.911133,8103.911133,14313052244,-83.33333333,35.56346347,36.10580622,92.65911859,7.28759E+11,5.20509E+11,210.7570459,3.156246214,255.7793883,0,0,0,0,
19/10/2019,7988.560547,8100.933594,8138.413574,7902.164063,7973.20752,7973.20752,15651592610,-83.33333333,28.85969982,30.39507726,97.06507091,7.22521E+11,5.04857E+11,215.0057902,3.190490107,254.3843971,0,0,0,0,
20/10/2019,8222.078125,7973.803711,8082.629395,7944.776855,7988.560547,7988.560547,13797825640,-83.33333333,30.70101938,31.8717856,97.06507091,7.17488E+11,5.18655E+11,202.146915,3.080163085,246.060693,0,0,0,0,
21/10/2019,8243.720703,7997.807129,8281.818359,7949.439453,8222.078125,8222.078125,15504249442,-50,52.93503873,50.50502065,66.26291605,7.27419E+11,5.34159E+11,223.8522469,3.067670677,252.2262796,0,0,0,0,
22/10/2019,8078.203125,8225.115234,8296.694336,8196.416016,8243.720703,8243.720703,15868748866,-50,54.55659729,51.92669918,69.97931066,7.26522E+11,5.50028E+11,203.2565925,2.927960113,241.372854,0,0,0,0,
23/10/2019,7514.671875,8243.402344,8296.651367,8074.462891,8078.203125,8078.203125,16803377857,50,41.45032359,41.33355399,39.42596171,7.10284E+11,5.33225E+11,206.4119065,2.970989186,240.0025413,0,0,0,0,
24/10/2019,7493.48877,8076.228516,8092.999512,7469.322754,7514.671875,7514.671875,21942878958,-33.33333333,20.9187362,22.83222056,91.80053872,6.91532E+11,5.11282E+11,275.9560484,3.55847663,267.4078425,0,0,0,0,
25/10/2019,8660.700195,7509.728027,7532.867676,7446.98877,7493.48877,7493.48877,16268708849,-50,20.46155732,22.39265438,92.29245406,6.92881E+11,4.95013E+11,244.2765247,3.395501051,254.4414899,0,0,0,1,
26/10/2019,9244.972656,7490.703125,8691.540039,7479.984375,8660.700195,8660.700195,28705065488,16.66666667,67.47000272,65.31681382,73.38460622,7.20125E+11,5.23718E+11,405.4897146,3.727259699,322.8067881,1,0,0,0,
27/10/2019,9551.714844,8667.577148,10021.74414,8662.62207,9244.972656,9244.972656,44496255609,33.33333333,75.99287662,73.78457423,91.06350193,7.1376E+11,5.68215E+11,564.748753,4.293864349,396.966585,0,0,0,0,
28/10/2019,9256.148438,9241.707031,9749.529297,9112.541992,9551.714844,9551.714844,32593129501,33.33333333,79.39408526,77.1948356,91.06350193,7.2611E+11,6.00808E+11,576.7885116,4.335461526,414.1109221,0,0,0,0,
29/10/2019,9427.6875,9565.101563,9805.118164,9256.148438,9256.148438,9256.148438,30948255332,33.33333333,68.21876873,67.34627663,91.95658572,6.95161E+11,5.69859E+11,572.1520475,4.577969949,423.7436939,0,0,0,0,
30/10/2019,9205.726563,9248.44043,9516.180664,9232.648438,9427.6875,9427.6875,28426779937,33.33333333,71.05614698,69.94277512,77.00077233,7.05844E+11,5.98286E+11,524.048744,4.388441906,413.7285891,0,0,0,0,
31/10/2019,9199.584961,9422.462891,9426.874023,9085.370117,9205.726563,9205.726563,27706531577,33.33333333,62.40522782,62.44683505,10.45101037,6.97666E+11,5.7058E+11,493.7601838,4.438843429,408.6277886,0,0,0,0,
01/11/2019,9261.104492,9202.458008,9383.161133,9028.717773,9199.584961,9199.584961,26583653947,16.66666667,62.15397218,62.23153426,35.1143227,6.96713E+11,5.43996E+11,470.5407131,4.399736227,404.7574722,0,0,0,0,
02/11/2019,9324.717773,9193.992188,9275.657227,9132.047852,9261.104492,9261.104492,24324691031,0,63.90101084,63.6943434,35.1143227,7.16108E+11,5.68321E+11,416.0521567,4.169092758,386.1040367,1,0,0,0,
03/11/2019,9235.354492,9259.783203,9377.486328,9249.587891,9324.717773,9324.717773,21242676385,-50,65.85671662,65.31496644,54.66236625,7.19822E+11,5.89563E+11,368.0265368,3.942862278,367.6607796,0,0,0,0,
04/11/2019,9412.612305,9324.787109,9379.806641,9141.251953,9235.354492,9235.354492,21132220847,-50,60.34551811,60.86235722,35.92619312,7.15362E+11,5.68431E+11,346.4478953,3.881160341,358.4389159,-1,0,0,0,
05/11/2019,9342.527344,9235.607422,9505.051758,9191.485352,9412.612305,9412.612305,26170255634,-33.33333333,66.93235326,66.19535413,42.26410419,7.26102E+11,5.94601E+11,340.9676471,3.774018574,355.2337366,0,0,0,0,
06/11/2019,9360.879883,9413.004883,9457.417969,9256.931641,9342.527344,9342.527344,26198609048,66.66666667,62.04272257,62.2806746,42.26410419,7.22274E+11,5.68403E+11,317.5540939,3.684017586,344.1803503,0,0,0,0,
07/11/2019,9267.561523,9340.864258,9423.237305,9305.90918,9360.879883,9360.879883,23133895765,66.66666667,62.894509,62.95005711,42.26410419,7.20817E+11,5.91537E+11,284.1830991,3.503694354,327.9766199,0,0,0,0,
