Date,Open,High,Low,Close,Adj Close,Volume,AROONOSC,RSI,RSI1,DX,ADOSC,OBV,ATR,TRANGE,CDLENGULFING,CDLHANGINGMAN,CDLSHOOTINGSTAR,CDLHAMMER,Open_lag1,High_lag1,Low_lag1,Close_lag1,Adj Close_lag1,Volume_lag1,AROONOSC_lag1,RSI_lag1,RSI1_lag1,DX_lag1,ADOSC_lag1,OBV_lag1,ATR_lag1,TRANGE_lag1,CDLENGULFING_lag1,CDLHANGINGMAN_lag1,CDLSHOOTINGSTAR_lag1,CDLHAMMER_lag1
2015-04-16,223.91700744628906,229.6719970703125,223.91700744628906,228.572998046875,228.572998046875,24805400,-66.66666666666667,38.32640262089292,70.29486366793464,39.114255622543794,4592944.878090948,-4857336.0,7.538501678145642,8.54456784932682,0,0,0,0,219.072998046875,223.83299255371094,218.6490020751953,223.83299255371094,223.83299255371094,22562000.0,-83.33333333333334,26.345339512566422,43.999503602026635,79.80469603746322,-4715411.131887972,-29662736.0,7.878401110454457,8.7526881056903,0.0,0.0,0.0,0.0
2015-04-17,228.5749969482422,228.906005859375,221.94200134277344,222.8820037841797,222.8820037841797,20429800,-50.0,31.049585241515725,33.04066107860796,44.23641323022723,252634.5535748005,-25287136.0,7.442752151221629,8.431670468417872,-100,0,0,0,223.91700744628906,229.6719970703125,223.91700744628906,228.572998046875,228.572998046875,24805400.0,-66.66666666666667,38.32640262089292,70.29486366793464,39.114255622543794,4592944.878090948,-4857336.0,7.538501678145642,8.54456784932682,0.0,0.0,0.0,0.0
2015-04-18,222.85299682617188,224.3159942626953,220.87600708007812,223.3560028076172,223.3560028076172,12939000,-33.333333333333336,32.33364938337404,38.472423691264574,47.117881450567424,1349114.0587742627,-12348136.0,6.775624656454222,8.075121662289252,0,0,0,0,228.5749969482422,228.906005859375,221.94200134277344,222.8820037841797,222.8820037841797,20429800.0,-50.0,31.049585241515725,33.04066107860796,44.23641323022723,252634.5535748005,-25287136.0,7.442752151221629,8.431670468417872,-100.0,0.0,0.0,0.0
2015-04-19,223.45599365234375,226.35299682617188,222.3730010986328,222.60000610351562,222.60000610351562,15021500,-16.666666666666668,31.220846578365304,30.563676845885045,31.53260501884786,-3716489.72442922,-27369636.0,6.309686501635029,7.7826126669499525,-100,0,0,0,222.85299682617188,224.3159942626953,220.87600708007812,223.3560028076172,223.3560028076172,12939000.0,-33.333333333333336,32.33364938337404,38.472423691264574,47.117881450567424,1349114.0587742627,-12348136.0,6.775624656454222,8.075121662289252,0.0,0.0,0.0,0.0
2015-04-20,222.61199951171875,226.3509979248047,221.9770050048828,224.62600708007812,224.62600708007812,18364700,33.333333333333336,38.07466857427721,66.96360479659079,33.183848355486965,-2736753.6043424904,-9004936.0,5.987070904682835,7.539139827876518,0,0,0,0,223.45599365234375,226.35299682617188,222.3730010986328,222.60000610351562,222.60000610351562,15021500.0,-16.666666666666668,31.220846578365304,30.563676845885045,31.53260501884786,-3716489.72442922,-27369636.0,6.309686501635029,7.7826126669499525,-100.0,0.0,0.0,0.0
2015-04-21,224.6199951171875,235.2689971923828,224.30099487304688,235.2689971923828,235.2689971923828,24978000,100.0,61.96643581572947,94.92346699270334,19.368328697110435,7533231.872695804,15973064.0,6.817226140458352,7.784058577266476,0,0,0,0,222.61199951171875,226.3509979248047,221.9770050048828,224.62600708007812,224.62600708007812,18364700.0,33.333333333333336,38.07466857427721,66.96360479659079,33.183848355486965,-2736753.6043424904,-9004936.0,5.987070904682835,7.539139827876518,0.0,0.0,0.0,0.0
2015-04-22,235.6020050048828,237.90899658203125,233.4759979248047,234.17599487304688,234.17599487304688,23847900,66.66666666666667,59.15387571882109,80.86631205410245,29.281043999200357,2327775.3011805713,-7874836.0,6.419854893253054,7.5446971544064825,0,0,0,0,224.6199951171875,235.2689971923828,224.30099487304688,235.2689971923828,235.2689971923828,24978000.0,100.0,61.96643581572947,94.92346699270334,19.368328697110435,7533231.872695804,15973064.0,6.817226140458352,7.784058577266476,0.0,0.0,0.0,0.0
2015-04-23,234.05299377441406,236.47500610351562,233.19900512695312,236.46200561523438,236.46200561523438,17036000,66.66666666666667,63.331046564250556,88.18511982018225,27.310451048635954,7083390.769732475,9161164.0,5.895879240471295,7.239790284560484,100,0,0,0,235.6020050048828,237.90899658203125,233.4759979248047,234.17599487304688,234.17599487304688,23847900.0,66.66666666666667,59.15387571882109,80.86631205410245,29.281043999200357,2327775.3011805713,-7874836.0,6.419854893253054,7.5446971544064825,0.0,0.0,0.0,0.0
2015-04-24,235.97000122070312,236.30499267578125,229.93299865722656,231.26800537109375,231.26800537109375,21448700,66.66666666666667,49.52272573916879,32.20571421182061,4.724423124515968,2119340.309495479,-12287536.0,6.001400526727381,7.189020046949579,0,0,0,0,234.05299377441406,236.47500610351562,233.19900512695312,236.46200561523438,236.46200561523438,17036000.0,66.66666666666667,63.331046564250556,88.18511982018225,27.310451048635954,7083390.769732475,9161164.0,5.895879240471295,7.239790284560484,100.0,0.0,0.0,0.0
2015-04-25,231.23500061035156,232.56100463867188,226.33700561523438,226.38999938964844,226.38999938964844,13957200,33.333333333333336,39.75420350269888,14.69005009083712,15.161725427594948,-4692746.022054493,-26244736.0,6.038500276179067,7.120089973841573,0,0,0,0,235.97000122070312,236.30499267578125,229.93299865722656,231.26800537109375,231.26800537109375,21448700.0,66.66666666666667,49.52272573916879,32.20571421182061,4.724423124515968,2119340.309495479,-12287536.0,6.001400526727381,7.189020046949579,0.0,0.0,0.0,0.0
2015-04-26,226.41000366210938,226.94400024414062,214.87399291992188,219.42999267578125,219.42999267578125,28943700,-66.66666666666667,29.717602239485753,5.7562950030607265,50.85770545496657,-8123008.942024708,-55188436.0,7.043751450852348,7.473655498868514,0,0,0,0,231.23500061035156,232.56100463867188,226.33700561523438,226.38999938964844,226.38999938964844,13957200.0,33.333333333333336,39.75420350269888,14.69005009083712,15.161725427594948,-4692746.022054493,-26244736.0,6.038500276179067,7.120089973841573,0.0,0.0,0.0,0.0
2015-04-27,219.4290008544922,233.30499267578125,218.0229949951172,229.28599548339844,229.28599548339844,38574000,-66.66666666666667,50.817713168075485,65.38201855673479,17.841147391543437,-426812.65366765857,-16614436.0,8.4167924891543,8.031394226139625,100,0,0,0,226.41000366210938,226.94400024414062,214.87399291992188,219.42999267578125,219.42999267578125,28943700.0,-66.66666666666667,29.717602239485753,5.7562950030607265,50.85770545496657,-8123008.942024708,-55188436.0,7.043751450852348,7.473655498868514,0.0,0.0,0.0,0.0
2015-04-28,228.968994140625,229.4949951171875,223.06900024414062,225.85499572753906,225.85499572753906,21469200,-66.66666666666667,45.15476171592877,45.38889067586927,17.841147391543434,399971.5181911588,-38083636.0,8.08499288646973,7.916722843775857,0,0,0,0,219.4290008544922,233.30499267578125,218.0229949951172,229.28599548339844,229.28599548339844,38574000.0,-66.66666666666667,50.817713168075485,65.38201855673479,17.841147391543437,-426812.65366765857,-16614436.0,8.4167924891543,8.031394226139625,100.0,0.0,0.0,0.0
2015-04-29,225.59100341796875,227.0399932861328,223.42999267578125,225.80799865722656,225.80799865722656,18936500,-50.0,45.07220206608966,45.01181455158549,17.841147391543455,2810727.1974589527,-57020136.0,7.339160840450035,7.6090998271026935,0,0,0,0,228.968994140625,229.4949951171875,223.06900024414062,225.85499572753906,225.85499572753906,21469200.0,-66.66666666666667,45.15476171592877,45.38889067586927,17.841147391543434,399971.5181911588,-38083636.0,8.08499288646973,7.916722843775857,0.0,0.0,0.0,0.0
2015-04-30,225.6929931640625,239.56300354003906,224.9929962158203,236.14500427246094,236.14500427246094,33818600,66.66666666666667,62.95121309312722,88.1861333168244,32.45170619775643,9688003.124484211,-23201536.0,8.544301921078153,8.106307505468127,0,0,0,0,225.59100341796875,227.0399932861328,223.42999267578125,225.80799865722656,225.80799865722656,18936500.0,-50.0,45.07220206608966,45.01181455158549,17.841147391543455,2810727.1974589527,-57020136.0,7.339160840450035,7.6090998271026935,0.0,0.0,0.0,0.0
2015-05-01,235.93899536132812,238.96600341796875,232.07899475097656,232.07899475097656,232.07899475097656,18815300,66.66666666666667,54.567435767360905,54.51413624105466,32.45170619775642,2312382.511969447,-42016836.0,8.268086378730493,8.019214731291274,0,0,0,0,225.6929931640625,239.56300354003906,224.9929962158203,236.14500427246094,236.14500427246094,33818600.0,66.66666666666667,62.95121309312722,88.1861333168244,32.45170619775643,9688003.124484211,-23201536.0,8.544301921078153,8.106307505468127,0.0,0.0,0.0,0.0
2015-05-02,232.34100341796875,235.7270050048828,232.34100341796875,234.92999267578125,234.92999267578125,12535500,66.66666666666667,59.145532278980525,70.37639400152725,32.45170619775643,2643133.2838302255,-29481336.0,7.498073691259786,7.706985840049486,0,0,0,0,235.93899536132812,238.96600341796875,232.07899475097656,232.07899475097656,232.07899475097656,18815300.0,66.66666666666667,54.567435767360905,54.51413624105466,32.45170619775642,2312382.511969447,-42016836.0,8.268086378730493,8.019214731291274,0.0,0.0,0.0,0.0
2015-05-03,234.8800048828125,243.24000549316406,234.08299255371094,240.35800170898438,240.35800170898438,18494100,100.0,66.79091901078652,87.27448392256325,53.17092292121097,4828995.12188673,-10987236.0,7.774563565958676,7.810559204292603,0,0,0,0,232.34100341796875,235.7270050048828,232.34100341796875,234.92999267578125,234.92999267578125,12535500.0,66.66666666666667,59.145532278980525,70.37639400152725,32.45170619775643,2643133.2838302255,-29481336.0,7.498073691259786,7.706985840049486,0.0,0.0,0.0,0.0
2015-05-04,240.3560028076172,242.63800048828125,237.80999755859375,239.01800537109375,239.01800537109375,21223400,83.33333333333334,63.282680862494075,68.09599763912281,53.17092292121096,390450.40833655,-32210636.0,7.283470126580146,7.597519470392238,0,0,0,0,234.8800048828125,243.24000549316406,234.08299255371094,240.35800170898438,240.35800170898438,18494100.0,100.0,66.79091901078652,87.27448392256325,53.17092292121097,4828995.12188673,-10987236.0,7.774563565958676,7.810559204292603,0.0,0.0,0.0,0.0
2015-05-05,238.8520050048828,239.20399475097656,232.0540008544922,236.12100219726562,236.12100219726562,23929100,66.66666666666667,55.69337909266074,34.91793807482541,14.44342710208436,513839.4414924383,-56139736.0,7.2612240882308505,7.565553357970248,0,0,0,100,240.3560028076172,242.63800048828125,237.80999755859375,239.01800537109375,239.01800537109375,21223400.0,83.33333333333334,63.282680862494075,68.09599763912281,53.17092292121096,390450.40833655,-32210636.0,7.283470126580146,7.597519470392238,0.0,0.0,0.0,0.0
2015-05-06,236.24899291992188,236.45399475097656,229.2310028076172,229.78199768066406,229.78199768066406,29587200,50.0,42.355655887940415,11.14799316384033,0.38036512826098545,-9106340.802456647,-85726936.0,7.254852064085604,7.541084685498042,0,0,0,0,238.8520050048828,239.20399475097656,232.0540008544922,236.12100219726562,236.12100219726562,23929100.0,66.66666666666667,55.69337909266074,34.91793807482541,14.44342710208436,513839.4414924383,-56139736.0,7.2612240882308505,7.565553357970248,0.0,0.0,0.0,100.0
2015-05-07,229.66200256347656,239.10499572753906,228.572998046875,237.33399963378906,237.33399963378906,29064400,-66.66666666666667,57.05790150439037,66.11287687392694,12.405390552280696,-2313816.8082792163,-56662536.0,7.8010430001820135,7.754721328009901,100,0,0,0,236.24899291992188,236.45399475097656,229.2310028076172,229.78199768066406,229.78199768066406,29587200.0,50.0,42.355655887940415,11.14799316384033,0.38036512826098545,-9106340.802456647,-85726936.0,7.254852064085604,7.541084685498042,0.0,0.0,0.0,0.0
2015-05-08,237.20399475097656,246.27499389648438,236.2740020751953,243.86300659179688,243.86300659179688,27445500,16.666666666666668,66.04299555030816,83.62647330206566,38.025503519576795,5156434.388576627,-29217036.0,8.16770113703319,7.915169220386984,0,0,0,0,229.66200256347656,239.10499572753906,228.572998046875,237.33399963378906,237.33399963378906,29064400.0,-66.66666666666667,57.05790150439037,66.11287687392694,12.405390552280696,-2313816.8082792163,-56662536.0,7.8010430001820135,7.754721328009901,100.0,0.0,0.0,0.0
2015-05-09,243.7689971923828,247.8040008544922,239.63900756835938,241.83200073242188,241.83200073242188,19790500,33.333333333333336,61.258348173222664,63.279574393895174,42.34110781517562,2463499.2029002607,-49007536.0,8.167249828549794,7.933013796511686,0,0,0,0,237.20399475097656,246.27499389648438,236.2740020751953,243.86300659179688,243.86300659179688,27445500.0,16.666666666666668,66.04299555030816,83.62647330206566,38.025503519576795,5156434.388576627,-29217036.0,8.16770113703319,7.915169220386984,0.0,0.0,0.0,0.0
2015-05-10,241.72900390625,244.0679931640625,238.8489990234375,240.29600524902344,240.29600524902344,15019100,33.333333333333336,57.47920019652185,46.256558024109914,36.44988619598253,-1195781.6901437044,-64026636.0,7.675873880562328,7.739155249662637,0,0,0,0,243.7689971923828,247.8040008544922,239.63900756835938,241.83200073242188,241.83200073242188,19790500.0,33.333333333333336,61.258348173222664,63.279574393895174,42.34110781517562,2463499.2029002607,-49007536.0,8.167249828549794,7.933013796511686,0.0,0.0,0.0,0.0
2015-05-11,240.2989959716797,244.27000427246094,239.37600708007812,242.1580047607422,242.1580047607422,20892300,33.333333333333336,60.980883884167234,67.47193686309282,37.246843950220835,-749671.7292912304,-43134336.0,7.212227765865742,7.53592967414265,0,0,0,0,241.72900390625,244.0679931640625,238.8489990234375,240.29600524902344,240.29600524902344,15019100.0,33.333333333333336,57.47920019652185,46.256558024109914,36.44988619598253,-1195781.6901437044,-64026636.0,7.675873880562328,7.739155249662637,0.0,0.0,0.0,0.0
2015-05-12,242.14500427246094,242.88099670410156,240.0989990234375,241.11199951171875,241.11199951171875,19282600,33.333333333333336,57.773578565502824,46.74137427679232,37.24684395022084,-2496839.1840009093,-62416936.0,6.473856084998796,7.196363103179893,0,0,0,0,240.2989959716797,244.27000427246094,239.37600708007812,242.1580047607422,242.1580047607422,20892300.0,33.333333333333336,60.980883884167234,67.47193686309282,37.246843950220835,-749671.7292912304,-43134336.0,7.212227765865742,7.53592967414265,0.0,0.0,0.0,0.0
2015-05-13,241.3979949951172,243.70399475097656,235.0449981689453,236.3769989013672,236.3769989013672,27180100,33.333333333333336,44.935418140386744,12.360014223028811,5.464039902277742,-9605985.966623306,-89597036.0,6.838046167837539,7.300836923097847,0,0,0,0,242.14500427246094,242.88099670410156,240.0989990234375,241.11199951171875,241.11199951171875,19282600.0,33.333333333333336,57.773578565502824,46.74137427679232,37.24684395022084,-2496839.1840009093,-62416936.0,6.473856084998796,7.196363103179893,0.0,0.0,0.0,0.0
2015-05-14,236.21400451660156,237.7989959716797,234.0570068359375,236.9290008544922,236.9290008544922,24413700,-83.33333333333334,46.59558786296046,25.190141867075468,11.895828117977164,-4493097.499736339,-65183336.0,6.322036662488313,7.0466335097153,0,0,0,0,241.3979949951172,243.70399475097656,235.0449981689453,236.3769989013672,236.3769989013672,27180100.0,33.333333333333336,44.935418140386744,12.360014223028811,5.464039902277742,-9605985.966623306,-89597036.0,6.838046167837539,7.300836923097847,0.0,0.0,0.0,0.0
2015-05-15,236.9550018310547,238.7530059814453,236.7949981689453,237.60499572753906,237.60499572753906,16329400,-83.33333333333334,48.86134560947785,44.934434050477776,3.7191886311081612,-3493804.2987287045,-48853936.0,5.594698520823594,6.683160245628493,0,0,-100,0,236.21400451660156,237.7989959716797,234.0570068359375,236.9290008544922,236.9290008544922,24413700.0,-83.33333333333334,46.59558786296046,25.190141867075468,11.895828117977164,-4493097.499736339,-65183336.0,6.322036662488313,7.0466335097153,0.0,0.0,0.0,0.0
2015-05-16,237.6439971923828,237.69700622558594,235.2949981689453,236.1529998779297,236.1529998779297,11089700,-50.0,44.04481480869173,21.058454420560217,15.385305422178035,-3796934.5860104263,-59943636.0,5.062583443459766,6.377363660700788,-100,0,0,0,236.9550018310547,238.7530059814453,236.7949981689453,237.60499572753906,237.60499572753906,16329400.0,-83.33333333333334,48.86134560947785,44.934434050477776,3.7191886311081612,-3493804.2987287045,-48853936.0,5.594698520823594,6.683160245628493,0.0,0.0,-100.0,0.0
2015-05-17,236.00999450683594,238.02499389648438,236.00999450683594,236.802001953125,236.802001953125,11134300,-50.0,46.85474401682145,46.4802691942632,11.829877066477312,-4053118.964962393,-48809336.0,4.554652767824544,6.0657662127684775,0,0,0,0,237.6439971923828,237.69700622558594,235.2949981689453,236.1529998779297,236.1529998779297,11089700.0,-50.0,44.04481480869173,21.058454420560217,15.385305422178035,-3796934.5860104263,-59943636.0,5.062583443459766,6.377363660700788,-100.0,0.0,0.0,0.0
2015-05-18,236.88699340820312,237.2100067138672,232.4600067138672,233.1280059814453,233.1280059814453,16780300,-83.33333333333334,34.93658186908327,10.004238948503733,37.030955167795526,-7936616.397643745,-65589636.0,4.587210639853787,5.971782911856444,-100,0,0,0,236.00999450683594,238.02499389648438,236.00999450683594,236.802001953125,236.802001953125,11134300.0,-50.0,46.85474401682145,46.4802691942632,11.829877066477312,-4053118.964962393,-48809336.0,4.554652767824544,6.0657662127684775,0.0,0.0,0.0,0.0
2015-05-19,233.03700256347656,234.1510009765625,231.81700134277344,231.94700622558594,231.94700622558594,14241900,-100.0,31.814965332860655,6.649447015592121,40.714094260342634,-12170603.663617194,-79831536.0,4.211675472176332,5.711941249137346,0,0,0,0,236.88699340820312,237.2100067138672,232.4600067138672,233.1280059814453,233.1280059814453,16780300.0,-83.33333333333334,34.93658186908327,10.004238948503733,37.030955167795526,-7936616.397643745,-65589636.0,4.587210639853787,5.971782911856444,-100.0,0.0,0.0,0.0
2015-05-20,231.88999938964844,234.68299865722656,231.8419952392578,234.01800537109375,234.01800537109375,15499400,-66.66666666666667,42.60629080551331,57.10176185430432,32.99102831890499,-7720098.953707755,-64332136.0,3.9832301298084016,5.5068742611967325,100,0,0,0,233.03700256347656,234.1510009765625,231.81700134277344,231.94700622558594,231.94700622558594,14241900.0,-100.0,31.814965332860655,6.649447015592121,40.714094260342634,-12170603.663617194,-79831536.0,4.211675472176332,5.711941249137346,0.0,0.0,0.0,0.0
2015-05-21,234.01600646972656,236.24200439453125,233.8350067138672,235.343994140625,235.343994140625,15108900,-66.66666666666667,48.82863332630094,74.64757811931678,11.475550738613487,-3728951.0690615773,-49223236.0,3.7205247216176787,5.285454505444399,0,0,0,0,231.88999938964844,234.68299865722656,231.8419952392578,234.01800537109375,234.01800537109375,15499400.0,-66.66666666666667,42.60629080551331,57.10176185430432,32.99102831890499,-7720098.953707755,-64332136.0,3.9832301298084016,5.5068742611967325,100.0,0.0,0.0,0.0
2015-05-22,235.3209991455078,240.968994140625,235.05999755859375,240.34800720214844,240.34800720214844,27003000,50.0,65.67900086949612,93.7968793840089,29.829395257376067,6056327.623920679,-22220236.0,4.0852700316866075,5.329993225200602,0,0,0,0,234.01600646972656,236.24200439453125,233.8350067138672,235.343994140625,235.343994140625,15108900.0,-66.66666666666667,48.82863332630094,74.64757811931678,11.475550738613487,-3728951.0690615773,-49223236.0,3.7205247216176787,5.285454505444399,0.0,0.0,0.0,0.0
2015-05-23,240.28599548339844,241.02499389648438,238.6909942626953,238.8719940185547,238.8719940185547,14605000,66.66666666666667,58.82283434993541,64.88484979223912,30.19708263867012,2531697.8698863387,-36825236.0,3.7933916320370167,5.115993682956921,0,0,0,0,235.3209991455078,240.968994140625,235.05999755859375,240.34800720214844,240.34800720214844,27003000.0,50.0,65.67900086949612,93.7968793840089,29.829395257376067,6056327.623920679,-22220236.0,4.0852700316866075,5.329993225200602,0.0,0.0,0.0,0.0
2015-05-24,238.9759979248047,241.97799682617188,238.81100463867188,240.9530029296875,240.9530029296875,11508000,83.33333333333334,65.00361044357841,81.2134895445472,36.94447549309151,2756517.595451534,-25317236.0,3.6889917246141803,4.976779290424283,0,0,0,0,240.28599548339844,241.02499389648438,238.6909942626953,238.8719940185547,238.8719940185547,14605000.0,66.66666666666667,58.82283434993541,64.88484979223912,30.19708263867012,2531697.8698863387,-36825236.0,3.7933916320370167,5.115993682956921,0.0,0.0,0.0,0.0
2015-05-25,240.927001953125,241.02099609375,236.63699340820312,237.11000061035156,237.11000061035156,14423900,83.33333333333334,48.77835159566359,29.886002246497206,8.289629209358823,-2024108.865602851,-39741136.0,3.80482688476963,4.934438104361611,0,0,0,0,238.9759979248047,241.97799682617188,238.81100463867188,240.9530029296875,240.9530029296875,11508000.0,83.33333333333334,65.00361044357841,81.2134895445472,36.94447549309151,2756517.595451534,-25317236.0,3.6889917246141803,4.976779290424283,0.0,0.0,0.0,0.0
2015-05-26,237.10400390625,238.24200439453125,235.69200134277344,237.11599731445312,237.11599731445312,16425000,66.66666666666667,48.80228078513472,30.024022485634884,2.3665126407667136,-2045609.957164377,-23316136.0,3.59568957926766,4.764121314889912,0,0,0,0,240.927001953125,241.02099609375,236.63699340820312,237.11000061035156,237.11000061035156,14423900.0,83.33333333333334,48.77835159566359,29.886002246497206,8.289629209358823,-2024108.865602851,-39741136.0,3.80482688476963,4.934438104361611,0.0,0.0,0.0,0.0
2015-05-27,237.06500244140625,238.63600158691406,236.69500732421875,237.2830047607422,237.2830047607422,18837000,50.0,49.589329070144885,36.938445255447775,2.4368476321891164,-4489348.853829533,-4479136.0,3.3199070265056023,4.562469382590297,0,0,0,0,237.10400390625,238.24200439453125,235.69200134277344,237.11599731445312,237.11599731445312,16425000.0,66.66666666666667,48.80228078513472,30.024022485634884,2.3665126407667136,-2045609.957164377,-23316136.0,3.59568957926766,4.764121314889912,0.0,0.0,0.0,0.0
2015-05-28,237.2570037841797,237.82400512695312,236.65199279785156,237.4080047607422,237.4080047607422,13829600,33.333333333333336,50.27588083060701,45.06424682456443,1.8109762132476008,-2687660.3771657646,9350464.0,2.9619245769382623,4.320293878769673,0,0,0,0,237.06500244140625,238.63600158691406,236.69500732421875,237.2830047607422,237.2830047607422,18837000.0,50.0,49.589329070144885,36.938445255447775,2.4368476321891164,-4489348.853829533,-4479136.0,3.3199070265056023,4.562469382590297,0.0,0.0,0.0,0.0
2015-05-29,237.3769989013672,237.52200317382812,235.7310028076172,237.0959930419922,237.0959930419922,14805000,-33.333333333333336,48.30532844057069,27.42354097580944,12.002974922814635,1210170.0409371257,-5454536.0,2.7667705418170416,4.13963005644405,0,0,0,100,237.2570037841797,237.82400512695312,236.65199279785156,237.4080047607422,237.4080047607422,13829600.0,33.333333333333336,50.27588083060701,45.06424682456443,1.8109762132476008,-2687660.3771657646,9350464.0,2.9619245769382623,4.320293878769673,0.0,0.0,0.0,0.0
2015-05-30,237.0919952392578,237.09300231933594,232.04600524902344,233.34500122070312,233.34500122070312,14098600,-100.0,30.857394512726238,2.633800806698614,46.71557465780763,-698457.167958796,-19553136.0,3.147306750342326,4.204655609052957,0,0,0,0,237.3769989013672,237.52200317382812,235.7310028076172,237.0959930419922,237.0959930419922,14805000.0,-33.333333333333336,48.30532844057069,27.42354097580944,12.002974922814635,1210170.0409371257,-5454536.0,2.7667705418170416,4.13963005644405,0.0,0.0,0.0,100.0
2015-05-31,233.13499450683594,233.2519989013672,229.54200744628906,230.19000244140625,230.19000244140625,14730800,-100.0,22.61324052458429,1.0448862670883514,59.68371364891518,-4671271.5409780145,-34283936.0,3.2565879210209485,4.175965478007322,0,0,0,0,237.0919952392578,237.09300231933594,232.04600524902344,233.34500122070312,233.34500122070312,14098600.0,-100.0,30.857394512726238,2.633800806698614,46.71557465780763,-698457.167958796,-19553136.0,3.147306750342326,4.204655609052957,0.0,0.0,0.0,0.0
2015-06-01,230.23300170898438,231.71299743652344,221.29600524902344,222.92599487304688,222.92599487304688,26090500,-83.33333333333334,13.00994057944781,0.2765748033641741,79.4489528510088,-11556184.861095369,-60374436.0,4.449988632100791,4.621753100113942,0,0,0,0,233.13499450683594,233.2519989013672,229.54200744628906,230.19000244140625,230.19000244140625,14730800.0,-100.0,22.61324052458429,1.0448862670883514,59.68371364891518,-4671271.5409780145,-34283936.0,3.2565879210209485,4.175965478007322,0.0,0.0,0.0,0.0
2015-06-02,222.8939971923828,226.41600036621094,222.41900634765625,225.80299377441406,225.80299377441406,20459000,-83.33333333333334,27.619130683365817,36.98178915098593,79.4489528510088,-5591021.1695100665,-39915436.0,4.374489529843107,4.577127451431139,0,0,0,0,230.23300170898438,231.71299743652344,221.29600524902344,222.92599487304688,222.92599487304688,26090500.0,-83.33333333333334,13.00994057944781,0.2765748033641741,79.4489528510088,-11556184.861095369,-60374436.0,4.449988632100791,4.621753100113942,0.0,0.0,0.0,0.0
2015-06-03,225.73599243164062,227.4040069580078,223.92999267578125,225.87399291992188,225.87399291992188,17752400,-66.66666666666667,27.977326429317266,38.106190131836115,65.45381362214192,-2299886.0490533113,-22163036.0,4.224410321907016,4.498333653630811,0,0,0,0,222.8939971923828,226.41600036621094,222.41900634765625,225.80299377441406,225.80299377441406,20459000.0,-83.33333333333334,27.619130683365817,36.98178915098593,79.4489528510088,-5591021.1695100665,-39915436.0,4.374489529843107,4.577127451431139,0.0,0.0,0.0,0.0
2015-06-04,225.77200317382812,226.58099365234375,224.0540008544922,224.32400512695312,224.32400512695312,14728100,-50.0,24.766494513963575,21.41951239742831,65.45381362214192,-5489927.864583433,-36891136.0,3.941507401231107,4.357523592503722,0,0,0,0,225.73599243164062,227.4040069580078,223.92999267578125,225.87399291992188,225.87399291992188,17752400.0,-66.66666666666667,27.977326429317266,38.106190131836115,65.45381362214192,-2299886.0490533113,-22163036.0,4.224410321907016,4.498333653630811,0.0,0.0,0.0,0.0
2015-06-05,224.1540069580078,225.96800231933594,223.1790008544922,224.95199584960938,224.95199584960938,18056500,-33.333333333333336,28.742510091036305,42.00005693526162,68.57894160581287,-3336758.9326013923,-18834636.0,3.749423078499881,4.245486297670867,0,0,0,0,225.77200317382812,226.58099365234375,224.0540008544922,224.32400512695312,224.32400512695312,14728100.0,-50.0,24.766494513963575,21.41951239742831,65.45381362214192,-5489927.864583433,-36891136.0,3.941507401231107,4.357523592503722,0.0,0.0,0.0,0.0
2015-06-06,225.0050048828125,225.718994140625,224.37899780273438,225.61900329589844,225.61900329589844,11131500,-16.666666666666668,33.23943351877995,62.733400929679604,68.57894160581287,1419180.0028575063,-7703136.0,3.347851955065005,4.037951300543707,0,-100,0,0,224.1540069580078,225.96800231933594,223.1790008544922,224.95199584960938,224.95199584960938,18056500.0,-33.333333333333336,28.742510091036305,42.00005693526162,68.57894160581287,-3336758.9326013923,-18834636.0,3.749423078499881,4.245486297670867,0.0,0.0,0.0,0.0
2015-06-07,225.5959930419922,226.19400024414062,222.65199279785156,222.88099670410156,222.88099670410156,13318400,0.0,25.356895050159178,15.94330479310972,75.00528490391464,-2136385.842690915,-21021536.0,3.380211203602348,4.002526739525519,0,0,0,0,225.0050048828125,225.718994140625,224.37899780273438,225.61900329589844,225.61900329589844,11131500.0,-16.666666666666668,33.23943351877995,62.733400929679604,68.57894160581287,1419180.0028575063,-7703136.0,3.347851955065005,4.037951300543707,0.0,-100.0,0.0,0.0
2015-06-08,222.87899780273438,229.46400451660156,222.83900451660156,228.48899841308594,228.48899841308594,23378400,100.0,52.84301388944055,79.27256125727442,19.48144018462714,3708616.731617391,2356864.0,3.92100933633529,4.189846258130839,100,0,0,0,225.5959930419922,226.19400024414062,222.65199279785156,222.88099670410156,222.88099670410156,13318400.0,0.0,25.356895050159178,15.94330479310972,75.00528490391464,-2136385.842690915,-21021536.0,3.380211203602348,4.002526739525519,0.0,0.0,0.0,0.0
2015-06-09,228.53799438476562,230.95399475097656,227.9290008544922,229.04800415039062,229.04800415039062,28353100,33.333333333333336,54.83249227339273,81.979275719794,1.818208472794096,1583828.1180061698,30709964.0,3.7716734296934704,4.106642518013234,0,0,0,0,222.87899780273438,229.46400451660156,222.83900451660156,228.48899841308594,228.48899841308594,23378400.0,100.0,52.84301388944055,79.27256125727442,19.48144018462714,3708616.731617391,2356864.0,3.92100933633529,4.189846258130839,100.0,0.0,0.0,0.0
